"x"
"1" "<U+4F5C><U+8005>happpy0421 (Tommy)<U+770B><U+677F>Stock<U+6A19><U+984C><U+5BCC><U+90A6>e<U+9EDE><U+901A><U+4E0B><U+55AE><U+8EDF><U+9AD4><U+7684><U+64CD><U+4F5C><U+9806><U+66A2><U+5EA6><U+6642><U+9593>Mon Jul  9 21:19:29 2018
<U+63A8> livi362: <U+5927><U+5BB6><U+4E0A><U+6B21><U+770B><U+5230><U+9019><U+9EBC><U+6B7B><U+795E><U+662F><U+4EC0><U+9EBC><U+6642><U+5019><U+FF1F>! 07/10 07:41
<U+63A8> douxid: <U+69CD><U+5728><U+624B>,<U+4F60><U+5148><U+8D70>! 07/10 07:45
<U+63A8> livi362: <U+4F60><U+5011><U+9019><U+4E9B><U+9178><U+6C11><U+5C0F><U+5FC3><U+4E86>!<U+5C0F><U+5FC3><U+7B49><U+7B49><U+5E2B><U+7236><U+8DDF><U+4F60><U+505A><U+540C><U+4E00><U+908A>! 07/10 07:46
<U+63A8> f204137: <U+7761><U+9192><U+88DC><U+9322> 07/10 08:00
<U+63A8> dannyowan: https://i.imgur.com/22E1RyX.jpg <U+55EF><U+FF1F> 07/10 08:01
<U+63A8> EX37: <U+4F60><U+4E00><U+5929><U+4E00><U+53E3><U+671F><U+8CA8> <U+65B7><U+982D><U+4E0D><U+5E73><U+5009> <U+770B><U+932F><U+4E0D><U+505C><U+640D><U+7684><U+6A21><U+6A23> 07/10 08:02
<U+2192> EX37: <U+90FD><U+61C9><U+8A72><U+7DF4><U+7DF4><U+5FC3><U+6CD5><U+518D><U+4E0A><U+7DB2><U+95D6><U+8569> <U+4FE1><U+5F92><U+624D><U+6703><U+71B1><U+60C5><U+8CB7><U+5E33> 07/10 08:02
<U+63A8> jeff257: <U+6708><U+98A8><U+662F><U+4E0D><U+662F><U+522A><U+6587><U+4E86>,<U+600E><U+9EBC><U+627E><U+4E0D><U+5230> 07/10 08:04
<U+63A8> gn7722: <U+5C0F><U+9053><U+98DB><U+5B8C><U+63DB><U+53F0><U+6307><U+98DB>,<U+4E0D><U+904E><U+8CB7><U+4E00><U+53E3><U+610F><U+7FA9><U+5728><U+54EA><U+FF1F> 07/10 08:08
<U+63A8> cd951753: SF<U+8F49><U+641E><U+7B11><U+85DD><U+4EBA><U+4E86><U+FF1F><U+771F><U+662F><U+72A7><U+7272><U+5949><U+737B> +0891 07/10 08:13
<U+63A8> MVPkobe: <U+624B><U+6A5F><U+90FD><U+7838><U+721B><U+4E86> <U+4E0D><U+80FD><U+4E0B><U+55AE> 07/10 08:14
<U+2192> gw00086: <U+63DB><U+7A7A><U+53F0><U+6307> +0891 07/10 08:24
<U+63A8> Petrovsky: XD 07/10 08:25
<U+63A8> jeff257:  https://i.imgur.com/PvfryS1.jpg 07/10 08:25
<U+2192> jeff257:  https://i.imgur.com/fA0aTaC.jpg 07/10 08:26
<U+2192> jeff257: <U+5F1F><U+5B50><U+68EE>77 07/10 08:27
<U+2192> whitefather: +0891<==<U+9019><U+662F><U+4EC0><U+9EBC><U+6897><U+55CE>XDD 07/10 08:30
<U+63A8> gn7722: <U+6211><U+53EA><U+77E5><U+9053>+881 07/10 08:35
<U+63A8> ENCOREH33456: <U+5F1F><U+5B50><U+8D85><U+597D><U+7B11> 07/10 08:38
<U+63A8> ENCOREH33456: <U+4ED6><U+65B0><U+7684><U+4E00><U+7BC7><U+8AAA><U+8981><U+7A7A><U+53F0><U+6307><U+6B38> 07/10 08:42
<U+63A8> w8034372: 0891=<U+62CE><U+5317><U+5C2C><U+610F>,<U+8A71><U+8AAA><U+80A5><U+8C6C><U+6628><U+665A><U+53C8><U+52A0><U+7A7A><U+53F0><U+6307><U+671F> 07/10 08:42
<U+63A8> gn7722: <U+4E9E><U+80A1><U+90FD><U+5728><U+98C6>,<U+9019><U+7B46><U+53F0><U+6307><U+7A7A><U+55AE>... 07/10 08:45
<U+63A8> livi362: <U+7A7A><U+8ECD><U+5C0F><U+5FC3><U+54E6>!<U+5E2B><U+7236><U+7A7A><U+4E86> 07/10 08:48
<U+2192> rockon15: <U+5E2B><U+5085><U+773C><U+5149><U+5C31><U+662F><U+4E0D><U+4E00><U+6A23>   <U+770B><U+592A><U+9060><U+4E86> <U+665A><U+4E00><U+5929><U+53CD><U+61C9> 07/10 09:15
<U+63A8> ENCOREH33456: http://i.imgur.com/3ccXNBY.jpg 07/10 09:25
<U+63A8> charlie0810: <U+6709><U+627F><U+8A8D><U+6709><U+63A8>,<U+4E0D><U+904E><U+6703><U+4E0D><U+6703><U+6700><U+5F8C><U+53C8><U+6C92><U+4E0B><U+6587> 07/10 09:28
<U+2192> lookapen: <U+5F88><U+53B2><U+5BB3>.... 07/10 09:35
<U+63A8> livi362: <U+8667><U+640D><U+5E79><U+561B><U+95DC><U+9589><U+7559><U+8A00>,<U+76F4><U+63A5><U+66F4><U+6539><U+5167><U+6587><U+8AAA><U+8667><U+640D><U+52FF><U+8DDF><U+55AE><U+5C31><U+597D><U+5566>,<U+95DC> 07/10 09:37
<U+2192> livi362: <U+9589><U+7559><U+8A00><U+5C31><U+53EA><U+662F><U+8981><U+5927><U+5BB6><U+4E0D><U+8981><U+770B><U+5230><U+9019><U+500B><U+3002> 07/10 09:37
<U+2192> tpcfireman: <U+95DC><U+9589><U+7559><U+8A00><U+6587><U+7AE0><U+5C31><U+6703><U+6C88><U+4E0B><U+53BB><U+4E86><U+5427> 07/10 09:45
<U+2192> inewnew: <U+5509><U+5537>~<U+4E00><U+95DC><U+9589><U+7559><U+8A00><U+5C31><U+958B><U+59CB><U+7372><U+5229><U+4E86><U+8036>!!<U+65E9><U+9EDE><U+95DC><U+561B>~ 07/10 09:46
<U+63A8> anaydh: <U+95DC><U+7559><U+8A00> <U+662F><U+552F><U+4E00><U+6280><U+80FD>...<U+5176><U+4ED6><U+662F><U+5C31><U+662F><U+552C><U+4E00><U+552C><U+65B0><U+624B> 07/10 09:56
<U+63A8> gn7722: <U+95DC><U+7559><U+8A00><U+8DDF><U+5225><U+4EBA><U+9032><U+5834>,<U+6709><U+4EC0><U+9EBC><U+95DC><U+806F> 07/10 10:07
<U+63A8> sakula248: <U+95DC><U+7559><U+8A00><U+5566>  <U+95DC><U+9580><U+653E><U+72D7> <U+660E><U+5929><U+8981><U+7528><U+4E16><U+8DB3><U+8CFD><U+84CB><U+904E><U+53BB><U+5566>wwwwww 07/10 10:34
<U+2192> sakula248: <U+5E2B><U+5085> <U+518D><U+6490><U+4E00><U+4E0B> <U+4E16><U+8DB3><U+8CFD><U+5C31><U+958B><U+8E22><U+4E86>~ 07/10 10:34
<U+63A8> ayau: <U+54C8><U+54C8> <U+6708><U+98A8> <U+721B><U+62DB><U+53C8><U+4F86><U+4E86> <U+6211><U+4E4B><U+524D><U+6709><U+5206><U+6790><U+904E><U+4ED6><U+7684><U+624B><U+6CD5> <U+63A8><U+932F><U+5C31><U+95DC> 07/10 10:35
<U+2192> ayau: <U+7B2C><U+4E8C><U+5C31><U+662F> <U+5410><U+69FD><U+4ED6><U+7684><U+4EBA> <U+5C31><U+8E22>  <U+9084><U+6709> <U+62F1><U+7528><U+5225><U+7684><U+6587><U+7AE0><U+4F86><U+6DF7><U+6DC6><U+8996><U+807D> 07/10 10:35
<U+2192> sakula248: <U+4ED6><U+73FE><U+5728><U+628A><U+4FE1><U+5F92><U+62C9><U+5230><U+53E6><U+5916><U+4E00><U+500B><U+66F4><U+5C01><U+9589><U+7684><U+793E><U+5718><U+4E86> <U+9109><U+6C11><U+9032><U+4E0D><U+53BB><U+60F9> 07/10 10:36
<U+63A8> nrxadsl: <U+592A><U+5C0F><U+770B><U+9109><U+6C11><U+53CD><U+4E32><U+7684><U+6F14><U+6280><U+4E86> 07/10 10:40
<U+2192> sakula248: <U+5E2B><U+5085> <U+525B><U+525B><U+52A0><U+78BC><U+7372><U+5229><U+51FA><U+5834><U+60F9>~~ 07/10 10:46
<U+63A8> ayau: <U+611F><U+89BA><U+9019><U+500B> <U+5E2B><U+5085> <U+5403><U+4E86><U+72D7><U+5C4E><U+4E5F><U+6703><U+8AAA><U+5F88><U+9999><U+751C> 07/10 10:52
<U+2192> ayau: <U+9084><U+53EB><U+5927><U+5BB6><U+8DDF><U+4ED6><U+4E00><U+8D77><U+5403><U+5C4E>  <U+53F0><U+7063><U+5403><U+5C4E><U+4E4B><U+738B> 07/10 10:52
<U+63A8> mayday79715: <U+5230><U+5E95><U+793E><U+5718><U+662F><U+771F><U+53CD><U+4E32><U+9084><U+5047><U+53CD><U+4E32><U+5566> <U+5FEB><U+7B11><U+6B7B><U+4E86> 07/10 11:03
<U+63A8> breakace10: <U+53CD><U+6B63><U+62DB><U+6578><U+5927><U+591A><U+4E00><U+6A23> <U+5403><U+7B4D><U+6642><U+5C31><U+6703><U+6709><U+4E00><U+5806><U+4EBA><U+53BB><U+628A><U+5E7E><U+5E74><U+524D> 07/10 12:04
<U+2192> breakace10: <U+4E0B><U+53BB><U+7684><U+6587><U+7AE0><U+5728><U+63A8><U+4E0A><U+4F86> <U+7248><U+9762><U+8056><U+5149><U+8853>~ 07/10 12:04
<U+2192> breakace10: <U+6700><U+4E0A><U+9762><U+5C31><U+8B8A><U+6210><U+53F0><U+6307><U+7A7A><U+55AE><U+7372><U+5229> <U+8AAA><U+53E3><U+6578><U+5927><U+7D50><U+679C><U+4E5F><U+624D>2<U+53E3> cc 07/10 12:05
<U+63A8> ENCOREH33456: <U+53C8><U+7372><U+5229>XDD 07/10 12:19
<U+5653> TommyHil: <U+4E0B><U+4E00><U+53E3><U+5206><U+6279><U+505C><U+5927><U+982D><U+5566> 07/10 12:24
<U+63A8> milleniue5: <U+5E2B><U+5085><U+73FE><U+5728><U+600E><U+9EBC><U+8B8A><U+5F97><U+90A3><U+9EBC><U+5C0F><U+5BB6><U+5B50><U+6C23><U+4E86> <U+90FD><U+53EA>1<U+5F35>1.2<U+53E3><U+7684><U+4E0B> 07/10 12:25
<U+63A8> wegachen: <U+770B><U+898B><U+795E><U+4E86> 07/10 12:26
<U+63A8> livi362: <U+770B><U+932F><U+5C31><U+9396><U+7559><U+8A00>,<U+597D><U+53EF><U+6190><U+54E6>!! 07/10 12:40
<U+2192> smirnoff01: <U+5E2B><U+5085><U+662F><U+795E><U+9019><U+9EBC><U+6703><U+72AF><U+932F>…<U+5728> 07/10 13:11
<U+2192> smirnoff01: <U+5435> <U+5C31><U+8981><U+751F><U+6C23><U+6C23>… 07/10 13:15
<U+63A8> breakace10: <U+624B><U+6A5F><U+90FD><U+6454><U+4E86><U+4F60><U+5011><U+4E0D><U+8981><U+518D><U+75E0><U+819D><U+526F><U+4E86> 07/10 13:25
<U+63A8> cd951753: <U+5C08><U+696D><U+990A><U+7F8A><U+4EBA>~^0^ <U+6211><U+53EA><U+8A8D><U+540C>SF  \SF/\SF/ 07/10 14:40
<U+63A8> ppc: +0891<U+5230><U+5E95><U+662F><U+5565><U+9B3C>XD 07/10 15:01
<U+63A8> MrDouble: https://i.imgur.com/klC3MKP.jpg 07/10 15:21
<U+2192> MrDouble: <U+9019><U+9EBC><U+611B><U+6253><U+81EA><U+5DF1><U+81C9><U+7684><U+8822><U+8C6C><U+771F><U+662F><U+5C11><U+898B>XDD 07/10 15:22
<U+5653> bole: <U+6211><U+7684><U+52DD><U+7387><U+90FD><U+6BD4><U+4ED6><U+9AD8> 07/10 16:20
<U+63A8> gialon12: 9487 <U+5B8C><U+5168><U+6C92><U+908F><U+8F2F><U+7684><U+64CD><U+4F5C> <U+4E1F><U+9285><U+677F><U+90FD><U+6BD4><U+4ED6><U+5F37>! 07/10 16:24
<U+2192> popop7875: <U+5728><U+6587><U+7AE0><U+7559><U+500B>\"<U+560E>\"<U+5C31><U+88AB><U+8E22><U+51FA>+<U+5C01><U+9396> 07/10 20:06
<U+63A8> silvertiger: <U+5927><U+63A8>..<U+8B1D><U+8B1D> 07/10 21:38
<U+63A8> fence: +0891=<U+62CE><U+5317><U+7A76><U+71AC><U+5427> 07/11 14:21
"
"47" NA
"48" NA
"49" "<U+4F5C><U+8005>Arys (SuRReal)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+5FC3><U+5F97>] 7/6~7/9<U+53F0><U+6307><U+64CD><U+4F5C><U+5FC3><U+5F97><U+6642><U+9593>Mon Jul  9 23:50:17 2018

7/6<U+7576><U+65E5><U+9032><U+51FA><U+5834><U+7684><U+4F4D><U+7F6E><U+5927><U+7565><U+5982><U+4E0B>:

12:00<U+524D><U+5F8C>,10450<U+5DE6><U+53F3><U+9032><U+5834><U+8A66><U+7A7A><U+55AE>,<U+505C><U+640D><U+8A2D>10497,

12:10~12:15, 5<U+5206>K <U+5927><U+91CF><U+9577><U+7D05><U+4E0A><U+653B>10497,<U+7A7A><U+55AE><U+505C><U+640D>,

13:00~13:15 <U+6F32><U+52E2><U+5DF2><U+56DE><U+6E2C><U+5B8C><U+6210><U+4E14><U+78BA><U+8A8D><U+7A81><U+7834><U+4E0B><U+964D><U+58D3><U+529B><U+7DDA>,<U+9032><U+5834><U+8A66><U+591A><U+55AE><U+7559><U+5009>

<U+5224><U+65B7><U+908F><U+8F2F>:

https://imgur.com/EXmbW5l.jpg

7<U+6708><U+671F><U+6307><U+5F9E>6/7<U+4EE5><U+4F86>,<U+6CE2><U+6BB5><U+65B9><U+5411><U+8D70><U+7684><U+662F><U+8DCC><U+52E2>,

7/6 <U+7576><U+65E5><U+7684><U+6230><U+7565><U+662F><U+6CBF><U+539F><U+8DA8><U+52E2>(<U+7A7A>)<U+505A><U+55AE>,

<U+898F><U+5283><U+6230><U+8853><U+4E0A><U+662F><U+7B49><U+5F85><U+7834><U+5E95><U+78BA><U+8A8D><U+7A7A><U+65B9><U+8DA8><U+52E2><U+76E4><U+767C><U+52D5><U+6642>..<U+4ECB><U+5165><U+505A><U+7A7A>(<U+5169><U+7A2E><U+65B9><U+5F0F>1.<U+8FFD><U+7A7A> & 2.<U+56DE><U+6E2C><U+7A7A>),

<U+64CD><U+4F5C><U+539F><U+5247><U+79C9><U+6301><U+5C0F><U+505C><U+640D><U+90FD>OK,<U+4F46><U+662F><U+7D55><U+5C0D><U+8981><U+56B4><U+683C><U+63A7><U+5236><U+90E8><U+4F4D><U+8DDF><U+505C><U+640D>,<U+4E0D><U+80FD><U+5927><U+8CE0>,

12:10~12:15<U+77AC><U+9593><U+62C9><U+5347><U+7684><U+90A3><U+6839><U+7834><U+842C><U+53E3><U+7684><U+5927><U+91CF><U+9577><U+7D05><U+5BA3><U+544A><U+7576><U+65E5><U+5F88><U+96E3><U+518D><U+8DCC><U+7834>10497,<U+6545><U+7A7A><U+55AE><U+505C><U+640D>

<U+518D><U+4F86><U+56E0><U+70BA>60<U+5206><U+6307><U+6A19><U+5982><U+679C><U+96A8><U+8457><U+9019><U+6839><U+95DC><U+9375><U+9577><U+7D05><U+6025><U+62C9>,<U+5F9E><U+4F4E><U+6A94><U+4EA4><U+53C9><U+5F80><U+4E0A>,

<U+65E5><U+7DDA><U+7684><U+90E8><U+5206><U+5C31><U+6975><U+6709><U+53EF><U+80FD><U+5F62><U+6210><U+4F4E><U+6A94><U+80CC><U+96E2>,<U+7136><U+5F8C><U+6703><U+958B><U+59CB><U+6DF7><U+6642><U+9593>or<U+5F80><U+4E0A><U+653B><U+4E00><U+6CE2>,

<U+5BA2><U+89C0><U+4F86><U+770B>,<U+9019><U+4E9B><U+73FE><U+8C61><U+6975><U+6709><U+53EF><U+80FD><U+6703><U+5E36><U+52D5><U+65E5><U+7DDA><U+7D1A><U+7684><U+884C><U+60C5><U+7121><U+6CD5><U+518D><U+8D70><U+51FA><U+6709><U+6548><U+7684><U+7A7A><U+65B9><U+8D70><U+52E2>,

<U+8868><U+793A><U+5373><U+5C07><U+9032><U+5165><U+53CD><U+5F48>,

<U+525B><U+76E4><U+4E2D><U+8A66><U+904E><U+7A7A><U+55AE><U+4E14><U+5DF2><U+99AC><U+4E0A><U+505C><U+640D><U+51FA><U+5834>,

<U+6B63><U+8AAA><U+660E><U+4E86><U+4E0B><U+7A7A><U+55AE><U+7684><U+6642><U+6A5F><U+672A><U+5230>,<U+539F><U+672C><U+7684><U+6230><U+7565><U+6230><U+8853><U+9700><U+8981><U+505A><U+4FEE><U+6B63>,

<U+5F8C><U+4F86><U+5F85><U+5927><U+91CF><U+9577><U+7D05>+<U+5C0F><U+5E45><U+5EA6><U+56DE><U+6E2C><U+5F8C>,<U+76F4><U+5230><U+78BA><U+8A8D><U+7D05>K<U+7A81><U+7834><U+4E0B><U+964D><U+58D3><U+529B><U+7DDA><U+6642>,<U+9032><U+5834><U+8A66><U+591A><U+55AE>,

<U+89C0><U+5BDF><U+5C3E><U+76E4><U+8D70><U+52E2><U+4ECD><U+7136><U+5F37><U+52C1>,<U+6545><U+7559><U+5009><U+6355><U+6349><U+6CE2><U+6BB5>.



<U+672C><U+65E5><U+5169><U+6B21><U+64CD><U+4F5C><U+7DAD><U+6301><U+4E00><U+8CAB><U+7684><U+539F><U+5247>:

<U+5728><U+884C><U+60C5><U+6DF7><U+6C8C><U+4E0D><U+660E><U+6216><U+628A><U+63E1><U+5EA6><U+8F03><U+4F4E><U+6642>,<U+4E0B><U+55AE><U+90FD><U+53EA><U+5148><U+8A66><U+55AE>,<U+767C><U+89BA><U+82D7><U+982D><U+4E0D><U+5C0D><U+5C31><U+99AC><U+4E0A><U+51FA><U+5834>,

<U+8166><U+888B><U+4FDD><U+6301><U+5F48><U+6027>,<U+958B><U+7A7A><U+5C31><U+7A7A>,<U+8A72><U+505C><U+640D><U+5C31><U+505C><U+640D>,<U+8A72><U+53CD><U+624B><U+5C31><U+53CD><U+624B>

<U+88AB><U+5E02><U+5834><U+96FB><U+904E><U+7121><U+6578><U+6B21><U+5F8C><U+5B78><U+5230><U+7684>...<U+8D8A><U+662F><U+6DF7><U+4E82>,<U+8D8A><U+8981><U+4FDD><U+6301><U+51B7><U+975C><U+3001><U+4E0D><U+80FD><U+9760><U+611F><U+89BA><U+4E0B><U+55AE>

<U+5171><U+52C9><U+4E4B>


p.s: 7/9<U+56E0><U+78BA><U+8A8D><U+4E86>7/6<U+7576><U+6642><U+7684><U+5224><U+65B7>&<U+64CD><U+4F5C><U+6B63><U+78BA>,<U+6545><U+591A><U+55AE><U+7E8C><U+62B1>,

<U+800C><U+76EE><U+524D><U+5168><U+4E16><U+754C><U+7684><U+80A1><U+5E02><U+5982><U+7121><U+610F><U+5916><U+61C9><U+8A72><U+4E5F><U+66AB><U+6642><U+812B><U+96E2><U+7E7C><U+7E8C><U+4E0B><U+6BBA><U+7684><U+98A8><U+96AA><U+4E86>.

<U+9806><U+4FBF><U+66F4><U+65B0><U+4E00><U+4E0B><U+5C0F><U+90A3><U+65AF><U+9054><U+514B><U+7684><U+90E8><U+5206>,7/2~7/3<U+78BA><U+8A8D><U+77ED><U+5E95><U+5B8C><U+6210>,

<U+6709><U+505A><U+53F0><U+6307><U+671F><U+6216><U+6D77><U+671F><U+7684><U+9109><U+6C11><U+60F3><U+8A0E><U+8AD6><U+7684><U+8A71>~<U+90FD><U+53EF><U+4EE5><U+4E00><U+8D77><U+8A0E><U+8AD6>

https://imgur.com/RGlAWzQ.jpg

--
<U+795D><U+4F60><U+8033><U+7554><U+5E38><U+6709><U+967D><U+5149>
<U+76F4><U+81F3><U+5915><U+967D><U+897F><U+4E0B>
<U+795D><U+4F60><U+6B78><U+4F86><U+6642><U+7336><U+5982><U+96E2><U+5225>
<U+7B11><U+984F><U+5E38><U+5728>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 114.44.83.187
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531151421.A.6C5.html
<U+63A8> guk: <U+597D> 07/09 23:57
<U+2192> melody1003: <U+597D>der 07/09 23:58
<U+63A8> f204137: <U+5176><U+5BE6><U+6709>Option<U+671F><U+8CA8><U+5C08><U+7248> 07/10 00:00
<U+2192> Lowpapa: <U+4F60><U+9019><U+6A23><U+9072><U+65E9><U+7562><U+696D> 07/10 00:04
<U+63A8> a13132006: <U+6709>opt<U+7248> 07/10 00:09
<U+63A8> zhenglack: <U+6240><U+4EE5><U+8CE0><U+9322><U+FF1F> 07/10 00:12
<U+2192> cauter: <U+4E0D><U+8981><U+53BB><U+731C><U+8DA8><U+52E2> 07/10 00:15
<U+63A8> simonown: <U+9019><U+8981><U+770B><U+4F60><U+9031><U+671F><U+5982><U+4F55> <U+641E><U+4E0D><U+597D><U+660E><U+5929><U+8D70><U+52E2><U+4E0D><U+5982><U+4F60><U+610F> <U+5C31><U+6C92><U+6709><U+6240><U+8B02> 07/10 00:50
<U+2192> simonown: <U+8B49><U+660E><U+5C0D><U+932F><U+4E86> 07/10 00:50
<U+2192> TJLai: <U+8C8C><U+4F3C><U+5DF2><U+7D93><U+770B><U+5F97><U+5230><U+7562><U+696D><U+6587><U+7684><U+5E8F><U+66F2>.....XD~~ 07/10 01:00
<U+2192> goldduck: <U+505C><U+640D><U+5C31><U+662F><U+9846><U+9846> 07/10 01:43
<U+63A8> xyzb: <U+5176><U+5BE6><U+4E0D><U+662F><U+5224><U+65B7><U+6B63><U+78BA>,<U+800C><U+662F><U+66AB><U+6642><U+731C><U+5C0D>,<U+61C2><U+FF1F> 07/10 03:56
<U+63A8> alex0203cool: <U+7C3D><U+540D><U+6A94>-<U+4F0A><U+9732><U+8389><U+2027><U+8B1D><U+857E><U+5C3C><U+723E> 07/10 08:01
<U+2192> bntimlin: <U+8981><U+561B><U+8CB7><U+8981><U+561B><U+7A7A>,<U+7E3D><U+6703><U+731C><U+5C0D><U+4E00><U+908A><U+3002> 07/10 08:52
<U+63A8> jammy50605: <U+4E0D><U+5982><U+770B><U+8CBF><U+6613><U+6230><U+958B><U+6253><U+6642><U+9593> <U+73A9><U+4E2D><U+671F><U+5340><U+9593> 07/10 09:46
<U+2192> kissyouqoq: <U+54C8><U+54C8> <U+6FB3><U+9580><U+8CED><U+5834><U+8D0F><U+4E09><U+628A><U+5C31><U+81EA><U+5C01><U+8CED><U+795E><U+4E00><U+6A23><U+601D><U+7DAD> 07/10 11:31
<U+2192> a19533141: <U+63A8><U+6A13><U+4E0A> 07/10 13:35
"
"50" NA
"51" NA
"52" "<U+4F5C><U+8005>twobrother20 (twobrother20)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+6A19><U+7684>] 2415 <U+9329><U+65B0><U+6642><U+9593>Tue Jul 10 00:07:56 2018
-------------------------------------------------------------------------
1.<U+767C><U+6587><U+524D><U+8ACB><U+5148><U+8A73><U+95B1>[<U+6A19><U+7684>]<U+5206><U+985E><U+767C><U+6587><U+898F><U+7BC4>,<U+672A><U+4F9D><U+898F><U+7BC4><U+767C><U+6587><U+5C07><U+53D7><U+8655><U+4EFD><U+3002>
2.<U+767C><U+6A19><U+7684><U+6587><U+672A><U+5145><U+5BE6><U+5167><U+6587>,<U+591A><U+7A7A><U+7406><U+7531><U+4E0D><U+5145><U+5BE6><U+8005>,<U+677F><U+898F>1-1-5<U+6216>4-4<U+8655><U+4EFD>
3.<U+9032><U+9000><U+5834><U+6A5F><U+5236><U+82E5><U+975E><U+9577><U+671F><U+6295><U+8CC7>,<U+8ACB><U+8F38><U+5165><U+505C><U+640D><U+50F9>,<U+5426><U+5247><U+4F9D><U+677F><U+898F>1-1-6<U+8655><U+4EFD>
4.<U+82E5><U+70BA><U+9577><U+671F><U+6295><U+8CC7>,<U+4F46><U+7121><U+5145><U+4EFD><U+5206><U+6790><U+7406><U+7531>,<U+5C07><U+4F9D><U+677F><U+898F>1-1-5<U+8655><U+4EFD>
4.<U+8ACB><U+4F9D><U+683C><U+5F0F><U+8F38><U+5165><U+5167><U+5BB9>,<U+672A><U+4F9D><U+683C><U+5F0F><U+8005><U+677F><U+898F>1-1-2<U+780D><U+6587><U+8655><U+4EFD><U+3002>
5.<U+5206><U+985E><U+9078><U+586B><U+8ACB><U+76CA><U+6216><U+5FC3><U+5F97><U+8005>,<U+9032><U+9000><U+5834><U+6A5F><U+5236><U+5F97><U+522A><U+53BB><U+3002>
---------------------<U+6309>ctrl+y<U+53EF><U+522A><U+9664><U+4EE5><U+4E0A><U+5167><U+5BB9><U+3002>----------------------------

1. <U+6A19><U+7684>:2415 <U+9329><U+65B0>

2. <U+5206><U+985E>:<U+591A>

3. <U+5206><U+6790>/<U+6B63><U+6587>:
  <U+71DF><U+6536><U+958B><U+59CB><U+56DE><U+6696> <U+6210><U+9577><U+3002><U+8FD1><U+671F><U+5927><U+6236><U+6301><U+7E8C><U+8CB7><U+8D85>,<U+4ECA><U+65E5><U+653E><U+91CF><U+6D17><U+7C4C><U+78BC>,<U+5747><U+7DDA><U+5411><U+4E0A>,<U+5F8C><U+52E2><U+98C6><U+80A1>,<U+800C>
<U+4E14><U+53F0><U+5E63><U+8CB6><U+503C>,
<U+9810><U+8A08><U+6709><U+6CE2><U+5927><U+884C><U+60C5>
4. <U+9032><U+9000><U+5834><U+6A5F><U+5236>:(<U+975E><U+9577><U+671F><U+6295><U+8CC7><U+8005>,<U+5FC5><U+9808><U+6709><U+505C><U+640D><U+6A5F><U+5236>)
    <U+8DCC><U+5012><U+6708><U+7DDA><U+51FA><U+5834>,<U+4E0D><U+7136><U+885D><U+7834>35<U+4E0D><U+662F><U+554F><U+984C>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 1.160.152.15
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531152478.A.8D4.html
<U+2192> a5cff0014: <U+6628><U+5929><U+51FA><U+6389><U+5F8C><U+4E00><U+8DEF><U+5F80><U+4E0A>... 07/10 00:11
<U+63A8> wildwoof: <U+9664><U+606F><U+7576><U+5929><U+51FA><U+6389><U+5F8C><U+4E00><U+8DEF><U+9577><U+7D05> <U+53EA><U+597D><U+8FFD><U+56DE><U+4F86> 07/10 00:14
<U+63A8> Kevin901227:                               <U+7136><U+5F8C><U+958B><U+59CB><U+5D29><U+5D29> 07/10 00:32
<U+2192> ANGEL658: <U+7CDF><U+7CD5>,<U+906D><U+8D77><U+5E95>....<U+8981><U+5674><U+4E86> 07/10 06:23
<U+63A8> a801051: <U+6628><U+65E5><U+5DF2><U+9032><U+5834>,<U+62C9><U+5C3E><U+76E4><U+5C0F><U+8CFA><U+4FBF><U+7576><U+9322>! 07/10 08:30
<U+2192> twobrother20: <U+8981><U+5674><U+4E86> <U+6293><U+7DCA> 07/10 08:47
<U+2192> twobrother20: <U+5404><U+4F4D><U+670B><U+53CB> <U+6293><U+7DCA> <U+4E3B><U+529B><U+53EF><U+80FD><U+7529><U+8F4E> 07/10 08:49
<U+2192> Parara: <U+4ECA><U+5929><U+5148><U+6D17><U+518D><U+62C9><U+55CE> <U+6A13><U+4E3B> 07/10 08:51
<U+63A8> leo03160913: <U+5D29><U+5D29> 07/10 08:53
<U+2192> twobrother20: <U+6628><U+5929><U+5C31><U+9019><U+6A23><U+554A> <U+8D85><U+5F37><U+52E2><U+7684> 07/10 08:53
<U+2192> twobrother20: <U+5C0F><U+4E3B><U+529B><U+6210><U+672C><U+50F9>26 07/10 08:57
<U+63A8> yihua751222: <U+5B8C><U+4E86><U+6065><U+80A1><U+88AB><U+9EDE><U+540D>,<U+8A72><U+9583><U+4E86> 07/10 09:18
